site,site_code,date_time,thermocline,buoyancy_frequency
4,GDP,5/14/2019 17:00,0.25,0.004258644
4,GDP,5/14/2019 17:30,0.25,0.002230951
4,GDP,5/14/2019 18:00,0.25,0.002309735
4,GDP,5/14/2019 18:30,0.25,0.002949969
4,GDP,5/14/2019 19:00,1.679014981,0.001898859
4,GDP,5/14/2019 19:30,1.696410655,0.003294941
4,GDP,5/14/2019 20:00,2.171746359,0.002765881
4,GDP,5/14/2019 20:30,2.23142201,0.00309885
4,GDP,5/14/2019 21:00,2.610533957,0.002765881
4,GDP,5/14/2019 21:30,2.682744194,0.004458446
4,GDP,5/14/2019 22:00,2.737385229,0.005958259
4,GDP,5/14/2019 22:30,2.714372705,0.005351477
4,GDP,5/14/2019 23:00,2.255645763,0.005545976
4,GDP,5/14/2019 23:30,2.271051816,0.005271667
4,GDP,5/15/2019 0:00,1.937534056,0.003029809
4,GDP,5/15/2019 0:30,1.930015124,0.002718848
4,GDP,5/15/2019 1:00,2.670016933,0.001648967
4,GDP,5/15/2019 1:30,1.865860236,0.002700295
4,GDP,5/15/2019 2:00,2.157061743,0.002295908
4,GDP,5/15/2019 2:30,1.980390549,0.002114394
4,GDP,5/15/2019 3:00,1.927665919,0.002390184
4,GDP,5/15/2019 3:30,1.349776955,0.001794992
4,GDP,5/15/2019 4:00,1.718748429,0.001457821
4,GDP,5/15/2019 4:30,1.828707118,0.002376674
4,GDP,5/15/2019 5:00,1.979908774,0.001794992
4,GDP,5/15/2019 5:30,2.315250501,0.002929182
4,GDP,5/15/2019 6:00,2.365393952,0.002647175
4,GDP,5/15/2019 6:30,2.760010605,0.003442273
4,GDP,5/15/2019 7:00,2.815497698,0.002326613
4,GDP,5/15/2019 7:30,3.58966113,0.001539208
4,GDP,5/15/2019 8:00,3.534303761,0.001539208
4,GDP,5/15/2019 8:30,2.871056421,0.001757531
4,GDP,5/15/2019 9:00,2.824422348,0.002343279
4,GDP,5/15/2019 9:30,2.853617222,0.002360082
4,GDP,5/15/2019 10:00,2.774749923,0.00376843
4,GDP,5/15/2019 10:30,2.734698194,0.00201521
4,GDP,5/15/2019 11:00,2.856036394,0.002343279
4,GDP,5/15/2019 11:30,2.325537266,0.003320191
4,GDP,5/15/2019 12:00,3.191694103,0.001203458
4,GDP,5/15/2019 12:30,2.770852618,0.002848
4,GDP,5/15/2019 13:00,2.580339805,0.002744401
4,GDP,5/15/2019 13:30,2.306337442,0.004044876
4,GDP,5/15/2019 14:00,2.280135287,0.004044876
4,GDP,5/15/2019 14:30,2.277870109,0.004347691
4,GDP,5/15/2019 15:00,2.282484229,0.004071241
4,GDP,5/15/2019 15:30,2.20025861,0.002590437
4,GDP,5/15/2019 16:00,2.258639598,0.003212035
4,GDP,5/15/2019 16:30,2.287276288,0.003795556
4,GDP,5/15/2019 17:00,2.220994431,0.004319168
4,GDP,5/15/2019 17:30,2.196749157,0.003716556
4,GDP,5/15/2019 18:00,1.970106674,0.002409922
4,GDP,5/15/2019 18:30,1.815213268,0.002991622
4,GDP,5/15/2019 19:00,2.767303863,0.002213798
4,GDP,5/15/2019 19:30,2.778875556,0.002213798
4,GDP,5/15/2019 20:00,1.890870359,0.002376674
4,GDP,5/15/2019 20:30,2.292457701,0.00201521
4,GDP,5/15/2019 21:00,2.706248767,0.002787088
4,GDP,5/15/2019 21:30,2.751455776,0.002245041
4,GDP,5/15/2019 22:00,2.78763098,0.002571572
4,GDP,5/15/2019 22:30,2.712254111,0.00309885
4,GDP,5/15/2019 23:00,2.689310808,0.0033688
4,GDP,5/15/2019 23:30,2.741235731,0.003122276
4,GDP,5/16/2019 0:00,2.654315023,0.003343416
4,GDP,5/16/2019 0:30,2.678248979,0.0033688
4,GDP,5/16/2019 1:00,2.187108187,0.003795556
4,GDP,5/16/2019 1:30,2.260712305,0.00318884
4,GDP,5/16/2019 2:00,2.137106224,0.001732375
4,GDP,5/16/2019 2:30,3.648301759,0.001065247
4,GDP,5/16/2019 3:00,3.599285464,0.00105654
4,GDP,5/16/2019 3:30,2.132361643,0.002826736
4,GDP,5/16/2019 4:00,1.856116498,0.003212035
4,GDP,5/16/2019 4:30,1.326341538,0.002625281
4,GDP,5/16/2019 5:00,1.324191633,0.001719688
4,GDP,5/16/2019 5:30,1.719634875,0.001648967
4,GDP,5/16/2019 6:00,2.747647563,0.000783646
4,GDP,5/16/2019 6:30,1.828458156,0.000793951
4,GDP,5/16/2019 7:00,1.160557103,0.000793951
4,GDP,5/16/2019 7:30,1.230123964,0.001072543
4,GDP,5/16/2019 8:00,0.808026643,0.001633255
4,GDP,5/16/2019 8:30,1.238635243,0.001346794
4,GDP,5/16/2019 9:00,0.911661262,0.001970778
4,GDP,5/16/2019 9:30,1.223871694,0.002744401
4,GDP,5/16/2019 10:00,0.952432357,0.003300558
4,GDP,5/16/2019 10:30,1.200893698,0.004962701
4,GDP,5/16/2019 11:00,1.716048802,0.004376099
4,GDP,5/16/2019 11:30,1.835972932,0.002771325
4,GDP,5/16/2019 12:00,2.890286902,0.001819872
4,GDP,5/16/2019 12:30,3.685582892,0.002867225
4,GDP,5/16/2019 13:00,3.693325501,0.002503492
4,GDP,5/16/2019 13:30,5.5,0.002050743
4,GDP,5/16/2019 14:00,4.417250496,0.003858974
4,GDP,5/16/2019 14:30,4.556156905,0.003376165
4,GDP,5/16/2019 15:00,4.689742004,0.003562721
4,GDP,5/16/2019 15:30,4.504534869,0.003127352
4,GDP,5/16/2019 16:00,4.064630516,0.002657024
4,GDP,5/16/2019 16:30,2.274524106,0.002968252
4,GDP,5/16/2019 17:00,2.036837979,0.005006983
4,GDP,5/16/2019 17:30,1.759168366,0.006188808
4,GDP,5/16/2019 18:00,2.702222411,0.003464517
4,GDP,5/16/2019 18:30,2.701105011,0.005088008
4,GDP,5/16/2019 19:00,2.352347382,0.004529105
4,GDP,5/16/2019 19:30,2.226830076,0.004719507
4,GDP,5/16/2019 20:00,2.275065725,0.004816229
4,GDP,5/16/2019 20:30,2.218536702,0.004214053
4,GDP,5/16/2019 21:00,3.46073889,0.001634546
4,GDP,5/16/2019 21:30,2.720064619,0.003142537
4,GDP,5/16/2019 22:00,2.281285819,0.00541535
4,GDP,5/16/2019 22:30,2.055012693,0.003514837
4,GDP,5/16/2019 23:00,3.225994588,0.001258573
4,GDP,5/16/2019 23:30,2.921861374,0.002910764
4,GDP,5/17/2019 0:00,4.509691659,0.004573654
4,GDP,5/17/2019 0:30,5.5,0.005806991
4,GDP,5/17/2019 1:00,4.571836664,0.005283144
4,GDP,5/17/2019 1:30,4.511062294,0.006226965
4,GDP,5/17/2019 2:00,3.756149005,0.005100982
4,GDP,5/17/2019 2:30,3.638540375,0.00455081
4,GDP,5/17/2019 3:00,2.896815015,0.004439022
4,GDP,5/17/2019 3:30,3.187732465,0.004483445
4,GDP,5/17/2019 4:00,2.984045287,0.004310209
4,GDP,5/17/2019 4:30,2.665474104,0.006055563
4,GDP,5/17/2019 5:00,2.536762534,0.00458768
4,GDP,5/17/2019 5:30,2.254469726,0.008144921
4,GDP,5/17/2019 6:00,2.309629526,0.00879938
4,GDP,5/17/2019 6:30,3.276656004,0.001697196
4,GDP,5/17/2019 7:00,1.964014932,0.004899725
4,GDP,5/17/2019 7:30,1.785922206,0.005001967
4,GDP,5/17/2019 8:00,2.172468716,0.005006983
4,GDP,5/17/2019 8:30,1.789216505,0.00560358
4,GDP,5/17/2019 9:00,3.114481793,0.001549425
4,GDP,5/17/2019 9:30,1.772760358,0.004157105
4,GDP,5/17/2019 10:00,3.448912901,0.001539208
4,GDP,5/17/2019 10:30,2.291117513,0.003407432
4,GDP,5/17/2019 11:00,2.551935492,0.002700295
4,GDP,5/17/2019 11:30,2.803904119,0.00214002
4,GDP,5/17/2019 12:00,2.914885339,0.002804849
4,GDP,5/17/2019 12:30,2.776862375,0.004618369
4,GDP,5/17/2019 13:00,2.790404768,0.005006983
4,GDP,5/17/2019 13:30,2.890131568,0.003515897
4,GDP,5/17/2019 14:00,3.540214094,0.003380285
4,GDP,5/17/2019 14:30,3.488302385,0.002909064
4,GDP,5/17/2019 15:00,2.832558919,0.002485797
4,GDP,5/17/2019 15:30,3.033036282,0.001816902
4,GDP,5/17/2019 16:00,1.307313423,0.003967274
4,GDP,5/17/2019 16:30,1.384236,0.003898681
4,GDP,5/17/2019 17:00,1.754412388,0.004268599
4,GDP,5/17/2019 17:30,1.766024658,0.002662871
4,GDP,5/17/2019 18:00,2.743163616,0.002276041
4,GDP,5/17/2019 18:30,2.8080493,0.00141871
4,GDP,5/17/2019 19:00,2.85651825,0.001429329
4,GDP,5/17/2019 19:30,1.80508719,0.001794992
4,GDP,5/17/2019 20:00,1.188914298,0.003108753
4,GDP,5/17/2019 20:30,3.470597872,0.001258573
4,GDP,5/17/2019 21:00,2.755573793,0.002967708
4,GDP,5/17/2019 21:30,4.418060343,0.001221492
4,GDP,5/17/2019 22:00,4.155685242,0.00149354
4,GDP,5/17/2019 22:30,3.78177896,0.001606018
4,GDP,5/17/2019 23:00,2.780524182,0.002804849
4,GDP,5/17/2019 23:30,2.369502848,0.003307241
4,GDP,5/18/2019 0:00,4.176016418,0.001936246
4,GDP,5/18/2019 0:30,3.80890228,0.001948871
4,GDP,5/18/2019 1:00,3.115365496,0.001923477
4,GDP,5/18/2019 1:30,2.422835041,0.003670053
4,GDP,5/18/2019 2:00,2.263713651,0.00550484
4,GDP,5/18/2019 2:30,3.547722617,0.00226183
4,GDP,5/18/2019 3:00,2.891057932,0.002085356
4,GDP,5/18/2019 3:30,3.087749534,0.001503919
4,GDP,5/18/2019 4:00,1.755907693,0.004081419
4,GDP,5/18/2019 4:30,2.162935131,0.003927833
4,GDP,5/18/2019 5:00,2.254364473,0.004297279
4,GDP,5/18/2019 5:30,2.261021299,0.003108753
4,GDP,5/18/2019 6:00,3.698243373,0.001979448
4,GDP,5/18/2019 6:30,3.609215152,0.002909064
4,GDP,5/18/2019 7:00,3.688801845,0.003562317
4,GDP,5/18/2019 7:30,3.652002182,0.003447473
4,GDP,5/18/2019 8:00,3.686030834,0.003658654
4,GDP,5/18/2019 8:30,4.020959373,0.002376503
4,GDP,5/18/2019 9:00,4.262329717,0.003131574
4,GDP,5/18/2019 9:30,3.859605355,0.003149197
4,GDP,5/18/2019 10:00,3.313293215,0.003008672
4,GDP,5/18/2019 10:30,3.671780828,0.003149049
4,GDP,5/18/2019 11:00,2.637052251,0.003846955
4,GDP,5/18/2019 11:30,1.479593381,0.00506505
4,GDP,5/18/2019 12:00,1.623541184,0.004816229
4,GDP,5/18/2019 12:30,1.451107709,0.003149599
4,GDP,5/18/2019 13:00,1.619083142,0.002609458
4,GDP,5/18/2019 13:30,2.648476067,0.002230951
4,GDP,5/18/2019 14:00,1.193356332,0.004284339
4,GDP,5/18/2019 14:30,2.601354574,0.001719688
4,GDP,5/18/2019 15:00,4.160371679,0.001098393
4,GDP,5/18/2019 15:30,4.440982809,0.002081443
4,GDP,5/18/2019 16:00,3.261324101,0.003022086
4,GDP,5/18/2019 16:30,2.594710975,0.002877882
4,GDP,5/18/2019 17:00,4.520554528,0.002772988
4,GDP,5/18/2019 17:30,4.611029523,0.002867225
4,GDP,5/18/2019 18:00,4.44661785,0.005149541
4,GDP,5/18/2019 18:30,4.513295635,0.00517735
4,GDP,5/18/2019 19:00,4.606826557,0.005048261
4,GDP,5/18/2019 19:30,4.418103954,0.005523193
4,GDP,5/18/2019 20:00,3.990982348,0.004364334
4,GDP,5/18/2019 20:30,3.784480441,0.00563222
4,GDP,5/18/2019 21:00,3.71181673,0.006837873
4,GDP,5/18/2019 21:30,3.722770834,0.007024879
4,GDP,5/18/2019 22:00,3.753498824,0.00691763
4,GDP,5/18/2019 22:30,4.389712416,0.006880006
4,GDP,5/18/2019 23:00,4.498594333,0.008920767
4,GDP,5/18/2019 23:30,4.502801205,0.008656041
4,GDP,5/19/2019 0:00,4.484007208,0.008233552
4,GDP,5/19/2019 0:30,4.498649053,0.008734676
4,GDP,5/19/2019 1:00,4.494786483,0.008865399
4,GDP,5/19/2019 1:30,4.478635244,0.008440556
4,GDP,5/19/2019 2:00,4.400004969,0.006833281
4,GDP,5/19/2019 2:30,3.962282836,0.004875171
4,GDP,5/19/2019 3:00,3.766891293,0.006729679
4,GDP,5/19/2019 3:30,3.691427736,0.008575413
4,GDP,5/19/2019 4:00,3.6835069,0.008843081
4,GDP,5/19/2019 4:30,3.680425033,0.008656041
4,GDP,5/19/2019 5:00,3.674261451,0.008656041
4,GDP,5/19/2019 5:30,3.674261451,0.008656041
4,GDP,5/19/2019 6:00,3.678106586,0.008523447
4,GDP,5/19/2019 6:30,3.674499792,0.008523447
4,GDP,5/19/2019 7:00,3.68387885,0.008710485
4,GDP,5/19/2019 7:30,3.68387885,0.008710485
4,GDP,5/19/2019 8:00,4.184386594,0.00514085
4,GDP,5/19/2019 8:30,4.456019671,0.007717332
4,GDP,5/19/2019 9:00,4.50208935,0.008865399
4,GDP,5/19/2019 9:30,4.510881831,0.009051493
4,GDP,5/19/2019 10:00,4.51490085,0.008920767
4,GDP,5/19/2019 10:30,4.519141999,0.008788949
4,GDP,5/19/2019 11:00,4.538671445,0.008252227
4,GDP,5/19/2019 11:30,4.621725377,0.006690024
4,GDP,5/19/2019 12:00,4.783783606,0.005291664
4,GDP,5/19/2019 12:30,4.729301142,0.005601315
4,GDP,5/19/2019 13:00,4.741605561,0.005601315
4,GDP,5/19/2019 13:30,4.70665733,0.005720182
4,GDP,5/19/2019 14:00,5.5,0.00833295
4,GDP,5/19/2019 14:30,5.5,0.008386824
4,GDP,5/19/2019 15:00,5.5,0.008386824
4,GDP,5/19/2019 15:30,5.5,0.008569079
4,GDP,5/19/2019 16:00,5.5,0.008569079
4,GDP,5/19/2019 16:30,5.5,0.008440556
4,GDP,5/19/2019 17:00,5.5,0.008440556
4,GDP,5/19/2019 17:30,5.5,0.008258304
4,GDP,5/19/2019 18:00,5.5,0.008258304
4,GDP,5/19/2019 18:30,5.5,0.007419412
4,GDP,5/19/2019 19:00,5.5,0.006452876
4,GDP,5/19/2019 19:30,5.5,0.002754396
4,GDP,5/19/2019 20:00,5.5,0.007767076
4,GDP,5/19/2019 20:30,5.5,0.007973259
4,GDP,5/19/2019 21:00,5.5,0.007667454
4,GDP,5/19/2019 21:30,5.5,0.007490033
4,GDP,5/19/2019 22:00,5.5,0.007265516
4,GDP,5/19/2019 22:30,5.5,0.006869439
4,GDP,5/19/2019 23:00,5.5,0.005196772
4,GDP,5/19/2019 23:30,4.75033174,0.004751023
4,GDP,5/20/2019 0:00,5.5,0.004238971
4,GDP,5/20/2019 0:30,5.5,0.006021553
4,GDP,5/20/2019 1:00,5.5,0.00442846
4,GDP,5/20/2019 1:30,5.5,0.0049072
4,GDP,5/20/2019 2:00,5.5,0.006357745
4,GDP,5/20/2019 2:30,5.5,0.007089185
4,GDP,5/20/2019 3:00,5.5,0.006915675
4,GDP,5/20/2019 3:30,5.5,0.006743145
4,GDP,5/20/2019 4:00,5.5,0.006697889
4,GDP,5/20/2019 4:30,5.5,0.006571597
4,GDP,5/20/2019 5:00,5.5,0.005726915
4,GDP,5/20/2019 5:30,5.5,0.005522987
4,GDP,5/20/2019 6:00,5.5,0.006021553
4,GDP,5/20/2019 6:30,5.5,0.006189154
4,GDP,5/20/2019 7:00,5.5,0.005726915
4,GDP,5/20/2019 7:30,5.5,0.00589527
4,GDP,5/20/2019 8:00,5.5,0.006231457
4,GDP,5/20/2019 8:30,5.5,0.006062868
4,GDP,5/20/2019 9:00,5.5,0.006062868
4,GDP,5/20/2019 9:30,5.5,0.006021553
4,GDP,5/20/2019 10:00,5.5,0.00589527
4,GDP,5/20/2019 10:30,5.5,0.005522987
4,GDP,5/20/2019 11:00,4.631210168,0.004521329
4,GDP,5/20/2019 11:30,4.543891613,0.005620228
4,GDP,5/20/2019 12:00,4.521539152,0.005884872
4,GDP,5/20/2019 12:30,4.521539152,0.005884872
4,GDP,5/20/2019 13:00,4.528010145,0.006055427
4,GDP,5/20/2019 13:30,4.521574859,0.006186114
4,GDP,5/20/2019 14:00,4.485363617,0.004913431
4,GDP,5/20/2019 14:30,4.496167858,0.004946164
4,GDP,5/20/2019 15:00,4.496167858,0.004946164
4,GDP,5/20/2019 15:30,4.506870591,0.00481362
4,GDP,5/20/2019 16:00,4.505625049,0.004513018
4,GDP,5/20/2019 16:30,5.5,0.002636686
4,GDP,5/20/2019 17:00,5.5,0.003675325
4,GDP,5/20/2019 17:30,5.5,0.003495138
4,GDP,5/20/2019 18:00,4.550249785,0.003635461
4,GDP,5/20/2019 18:30,4.617662953,0.003517198
4,GDP,5/20/2019 19:00,4.705355654,0.002906449
4,GDP,5/20/2019 19:30,4.643659185,0.003212592
4,GDP,5/20/2019 20:00,4.56064597,0.002233444
4,GDP,5/20/2019 20:30,3.951077748,0.002230982
4,GDP,5/20/2019 21:00,4.251537933,0.002599498
4,GDP,5/20/2019 21:30,3.95473656,0.002368813
4,GDP,5/20/2019 22:00,4.161104079,0.002035621
4,GDP,5/20/2019 22:30,3.899317998,0.001900895
4,GDP,5/20/2019 23:00,5.5,0.001907633
4,GDP,5/20/2019 23:30,5.5,0.002163409
4,GDP,5/21/2019 0:00,5.5,0.002470061
4,GDP,5/21/2019 0:30,4.743266498,0.002743186
4,GDP,5/21/2019 1:00,4.602142444,0.003610747
4,GDP,5/21/2019 1:30,4.733243693,0.002906449
4,GDP,5/21/2019 2:00,4.825648007,0.002763327
4,GDP,5/21/2019 2:30,4.99929026,0.00247244
4,GDP,5/21/2019 3:00,4.999358904,0.002454387
4,GDP,5/21/2019 3:30,4.688889537,0.003169231
4,GDP,5/21/2019 4:00,4.670330153,0.003169231
4,GDP,5/21/2019 4:30,4.948512692,0.002439517
4,GDP,5/21/2019 5:00,4.7813407,0.002566654
4,GDP,5/21/2019 5:30,4.824514111,0.002566654
4,GDP,5/21/2019 6:00,4.62715213,0.002968804
4,GDP,5/21/2019 6:30,4.571108173,0.003222742
4,GDP,5/21/2019 7:00,4.613641131,0.002928491
4,GDP,5/21/2019 7:30,4.603143318,0.003064568
4,GDP,5/21/2019 8:00,4.667749262,0.002497602
4,GDP,5/21/2019 8:30,4.684048579,0.002343121
4,GDP,5/21/2019 9:00,5.5,0.001892514
4,GDP,5/21/2019 9:30,4.78469762,0.002219387
4,GDP,5/21/2019 10:00,5.5,0.002341618
4,GDP,5/21/2019 10:30,5.5,0.001979448
4,GDP,5/21/2019 11:00,5.5,0.002563148
4,GDP,5/21/2019 11:30,5.5,0.002563148
4,GDP,5/21/2019 12:00,5.5,0.002159584
4,GDP,5/21/2019 12:30,5.5,0.002847391
4,GDP,5/21/2019 13:00,NA,NA
4,GDP,5/21/2019 13:30,5.5,0.002411181
4,GDP,5/21/2019 14:00,5.5,0.001708408
4,GDP,5/21/2019 14:30,5.5,0.001312641
4,GDP,5/21/2019 15:00,NA,NA
4,GDP,5/21/2019 15:30,5.5,0.002526384
4,GDP,5/21/2019 16:00,5.5,0.001979448
4,GDP,5/21/2019 16:30,5.5,0.002376503
4,GDP,5/21/2019 17:00,5.5,0.001844469
4,GDP,5/21/2019 17:30,5.5,0.001404235
4,GDP,5/21/2019 18:00,NA,NA
4,GDP,5/21/2019 18:30,NA,NA
4,GDP,5/21/2019 19:00,NA,NA
4,GDP,5/21/2019 19:30,NA,NA
4,GDP,5/21/2019 20:00,NA,NA
4,GDP,5/21/2019 20:30,NA,NA
4,GDP,5/21/2019 21:00,NA,NA
4,GDP,5/21/2019 21:30,NA,NA
4,GDP,5/21/2019 22:00,NA,NA
4,GDP,5/21/2019 22:30,NA,NA
4,GDP,5/21/2019 23:00,NA,NA
4,GDP,5/21/2019 23:30,NA,NA
4,GDP,5/22/2019 0:00,NA,NA
4,GDP,5/22/2019 0:30,NA,NA
4,GDP,5/22/2019 1:00,NA,NA
4,GDP,5/22/2019 1:30,NA,NA
4,GDP,5/22/2019 2:00,NA,NA
4,GDP,5/22/2019 2:30,NA,NA
4,GDP,5/22/2019 3:00,NA,NA
4,GDP,5/22/2019 3:30,NA,NA
4,GDP,5/22/2019 4:00,NA,NA
4,GDP,5/22/2019 4:30,NA,NA
4,GDP,5/22/2019 5:00,NA,NA
4,GDP,5/22/2019 5:30,NA,NA
4,GDP,5/22/2019 6:00,NA,NA
4,GDP,5/22/2019 6:30,NA,NA
4,GDP,5/22/2019 7:00,NA,NA
4,GDP,5/22/2019 7:30,NA,NA
4,GDP,5/22/2019 8:00,NA,NA
4,GDP,5/22/2019 8:30,NA,NA
4,GDP,5/22/2019 9:00,NA,NA
4,GDP,5/22/2019 9:30,NA,NA
4,GDP,5/22/2019 10:00,NA,NA
4,GDP,5/22/2019 10:30,NA,NA
4,GDP,5/22/2019 11:00,NA,NA
4,GDP,5/22/2019 11:30,NA,NA
4,GDP,5/22/2019 12:00,NA,NA
4,GDP,5/22/2019 12:30,NA,NA
4,GDP,5/22/2019 13:00,NA,NA
4,GDP,5/22/2019 13:30,NA,NA
4,GDP,5/22/2019 14:00,NA,NA
4,GDP,5/22/2019 14:30,NA,NA
4,GDP,5/22/2019 15:00,NA,NA
4,GDP,5/22/2019 15:30,NA,NA
4,GDP,5/22/2019 16:00,NA,NA
4,GDP,5/22/2019 16:30,NA,NA
4,GDP,5/22/2019 17:00,NA,NA
4,GDP,5/22/2019 17:30,NA,NA
4,GDP,5/22/2019 18:00,NA,NA
4,GDP,5/22/2019 18:30,NA,NA
4,GDP,5/22/2019 19:00,NA,NA
4,GDP,5/22/2019 19:30,NA,NA
4,GDP,5/22/2019 20:00,NA,NA
4,GDP,5/22/2019 20:30,NA,NA
4,GDP,5/22/2019 21:00,NA,NA
4,GDP,5/22/2019 21:30,NA,NA
4,GDP,5/22/2019 22:00,NA,NA
4,GDP,5/22/2019 22:30,NA,NA
4,GDP,5/22/2019 23:00,NA,NA
4,GDP,5/22/2019 23:30,NA,NA
4,GDP,5/23/2019 0:00,NA,NA
4,GDP,5/23/2019 0:30,NA,NA
4,GDP,5/23/2019 1:00,NA,NA
4,GDP,5/23/2019 1:30,NA,NA
4,GDP,5/23/2019 2:00,NA,NA
4,GDP,5/23/2019 2:30,NA,NA
4,GDP,5/23/2019 3:00,NA,NA
4,GDP,5/23/2019 3:30,NA,NA
4,GDP,5/23/2019 4:00,NA,NA
4,GDP,5/23/2019 4:30,NA,NA
4,GDP,5/23/2019 5:00,NA,NA
4,GDP,5/23/2019 5:30,NA,NA
4,GDP,5/23/2019 6:00,NA,NA
4,GDP,5/23/2019 6:30,NA,NA
4,GDP,5/23/2019 7:00,NA,NA
4,GDP,5/23/2019 7:30,NA,NA
4,GDP,5/23/2019 8:00,NA,NA
4,GDP,5/23/2019 8:30,NA,NA
4,GDP,5/23/2019 9:00,NA,NA
4,GDP,5/23/2019 9:30,NA,NA
4,GDP,5/23/2019 10:00,NA,NA
4,GDP,5/23/2019 10:30,NA,NA
4,GDP,5/23/2019 11:00,0.867805984,0.001246157
4,GDP,5/23/2019 11:30,0.808835267,0.001887125
4,GDP,5/23/2019 12:00,0.780914469,0.001914775
4,GDP,5/23/2019 12:30,0.773764377,0.00225064
4,GDP,5/23/2019 13:00,0.718190193,0.002296203
4,GDP,5/23/2019 13:30,0.976964361,0.001339525
4,GDP,5/23/2019 14:00,3.561637068,0.001236328
4,GDP,5/23/2019 14:30,2.748951861,0.00284476
4,GDP,5/23/2019 15:00,2.559909485,0.00218301
4,GDP,5/23/2019 15:30,2.170137975,0.003474694
4,GDP,5/23/2019 16:00,2.232246591,0.003474694
4,GDP,5/23/2019 16:30,1.654104907,0.002877882
4,GDP,5/23/2019 17:00,1.737751985,0.004183549
4,GDP,5/23/2019 17:30,1.761721873,0.003582377
4,GDP,5/23/2019 18:00,1.688810315,0.004258413
4,GDP,5/23/2019 18:30,2.018269456,0.003515897
4,GDP,5/23/2019 19:00,2.265815141,0.005258665
4,GDP,5/23/2019 19:30,2.207447604,0.004828761
4,GDP,5/23/2019 20:00,1.793270713,0.005671551
4,GDP,5/23/2019 20:30,1.707566756,0.005194684
4,GDP,5/23/2019 21:00,1.433134352,0.003363347
4,GDP,5/23/2019 21:30,1.138981124,0.003919407
4,GDP,5/23/2019 22:00,1.070438671,0.004433697
4,GDP,5/23/2019 22:30,0.795007483,0.005287248
4,GDP,5/23/2019 23:00,0.75,0.007100518
4,GDP,5/23/2019 23:30,0.603347615,0.004081419
4,GDP,5/24/2019 0:00,0.25,0.005226708
4,GDP,5/24/2019 0:30,0.25,0.003474694
4,GDP,5/24/2019 1:00,NA,NA
4,GDP,5/24/2019 1:30,NA,NA
4,GDP,5/24/2019 2:00,NA,NA
4,GDP,5/24/2019 2:30,NA,NA
4,GDP,5/24/2019 3:00,NA,NA
4,GDP,5/24/2019 3:30,NA,NA
4,GDP,5/24/2019 4:00,NA,NA
4,GDP,5/24/2019 4:30,NA,NA
4,GDP,5/24/2019 5:00,NA,NA
4,GDP,5/24/2019 5:30,NA,NA
4,GDP,5/24/2019 6:00,NA,NA
4,GDP,5/24/2019 6:30,NA,NA
4,GDP,5/24/2019 7:00,NA,NA
4,GDP,5/24/2019 7:30,NA,NA
4,GDP,5/24/2019 8:00,NA,NA
4,GDP,5/24/2019 8:30,NA,NA
4,GDP,5/24/2019 9:00,NA,NA
4,GDP,5/24/2019 9:30,NA,NA
4,GDP,5/24/2019 10:00,NA,NA
4,GDP,5/24/2019 10:30,NA,NA
4,GDP,5/24/2019 11:00,0.784835964,0.001246157
4,GDP,5/24/2019 11:30,0.996064382,0.000619811
4,GDP,5/24/2019 12:00,0.799628575,0.000936068
4,GDP,5/24/2019 12:30,0.786127959,0.000936068
4,GDP,5/24/2019 13:00,0.831680935,0.00062717
4,GDP,5/24/2019 13:30,0.831690142,0.000631236
4,GDP,5/24/2019 14:00,0.75,0.00062717
4,GDP,5/24/2019 14:30,0.748392445,0.000942164
4,GDP,5/24/2019 15:00,1.697420719,0.001246157
4,GDP,5/24/2019 15:30,0.922109782,0.001628615
4,GDP,5/24/2019 16:00,1.829613579,0.000942164
4,GDP,5/24/2019 16:30,2.772315543,0.000929894
4,GDP,5/24/2019 17:00,2.197639146,0.001251067
4,GDP,5/24/2019 17:30,1.69725684,0.001259179
4,GDP,5/24/2019 18:00,5.5,0.000735674
4,GDP,5/24/2019 18:30,5.5,0.000735674
4,GDP,5/24/2019 19:00,0.87147841,0.000972512
4,GDP,5/24/2019 19:30,1.197356225,0.00129154
4,GDP,5/24/2019 20:00,1.75,0.002264686
4,GDP,5/24/2019 20:30,1.828708474,0.00097853
4,GDP,5/24/2019 21:00,1.663168457,0.00097853
4,GDP,5/24/2019 21:30,0.984551761,0.001008494
4,GDP,5/24/2019 22:00,5.5,0.001064394
4,GDP,5/24/2019 22:30,4.498225414,0.001228151
4,GDP,5/24/2019 23:00,1.831003079,0.001299566
4,GDP,5/24/2019 23:30,1.74870928,0.00129154
4,GDP,5/25/2019 0:00,0.871571063,0.000996571
4,GDP,5/25/2019 0:30,1.328708474,0.00097853
4,GDP,5/25/2019 1:00,1.992366671,0.000957047
4,GDP,5/25/2019 1:30,2.496285381,0.000636017
4,GDP,5/25/2019 2:00,2.721483263,0.000936068
4,GDP,5/25/2019 2:30,1.75,0.00062717
4,GDP,5/25/2019 3:00,3.990101923,0.000461886
4,GDP,5/25/2019 3:30,2.247609493,0.000631236
4,GDP,5/25/2019 4:00,1.874212431,0.000636017
4,GDP,5/25/2019 4:30,1.832292269,0.000640037
4,GDP,5/25/2019 5:00,4.497499929,0.000765209
4,GDP,5/25/2019 5:30,5.5,0.000746108
4,GDP,5/25/2019 6:00,3.786432058,0.000623078
4,GDP,5/25/2019 6:30,2.828126988,0.000631989
